EstablishmentID,InspectionID,Ins_TypeDesc,EstablishmentName,PlaceName,Address,Address2,City,State,Zip,TypeDescription,InspectionDate,score,Grade,NameSearch,Intersection,OBJECTID
31383,1694337,REGULAR,WHEATLEY ELEMENTARY SCHOOL,,1107 S 17TH ST,,LOUISVILLE,KY,40210,SCHOOL CAFETERIA OR FOOD SERVICE,2022/08/15 00:00:00,100,A,WHEATLEY ELEMENTARY SCHOOL,,93
31384,1660519,REGULAR,WHEELER ELEMENTARY SCHOOL,,5700 CYNTHIA DR,,LOUISVILLE,KY,40291,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/23 00:00:00,100,A,WHEELER ELEMENTARY SCHOOL,,94
31384,1631135,REGULAR,WHEELER ELEMENTARY SCHOOL,,5700 CYNTHIA DR,,LOUISVILLE,KY,40291,SCHOOL CAFETERIA OR FOOD SERVICE,2021/10/21 00:00:00,100,A,WHEELER ELEMENTARY SCHOOL,,95
31384,1703074,REGULAR,WHEELER ELEMENTARY SCHOOL,,5700 CYNTHIA DR,,LOUISVILLE,KY,40291,SCHOOL CAFETERIA OR FOOD SERVICE,2022/09/21 00:00:00,100,A,WHEELER ELEMENTARY SCHOOL,,96
31386,1656751,REGULAR,WILDER ELEMENTARY SCHOOL,,1913 HERR LN,,LOUISVILLE,KY,40222,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/08 00:00:00,100,A,WILDER ELEMENTARY SCHOOL,,97
31386,1698671,REGULAR,WILDER ELEMENTARY SCHOOL,,1913 HERR LN,,LOUISVILLE,KY,40222,SCHOOL CAFETERIA OR FOOD SERVICE,2022/09/01 00:00:00,100,A,WILDER ELEMENTARY SCHOOL,,98
31388,1657158,REGULAR,WILT ELEMENTARY SCHOOL,,6700 PRICE LANE RD,,LOUISVILLE,KY,40229,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/09 00:00:00,100,A,WILT ELEMENTARY SCHOOL,,99
31388,1700703,REGULAR,WILT ELEMENTARY SCHOOL,,6700 PRICE LANE RD,,LOUISVILLE,KY,40229,SCHOOL CAFETERIA OR FOOD SERVICE,2022/09/12 00:00:00,97,A,WILT ELEMENTARY SCHOOL,,100
31389,1636684,REGULAR,JEFFERSON CO. TRADITIONAL MIDDLE SCHOOL,,1418 MORTON AVE,,LOUISVILLE,KY,40204,SCHOOL CAFETERIA OR FOOD SERVICE,2021/11/17 00:00:00,97,A,JEFFERSON CO. TRADITIONAL MIDDLE SCHOOL,,101
31389,1664702,REGULAR,JEFFERSON CO. TRADITIONAL MIDDLE SCHOOL,,1418 MORTON AVE,,LOUISVILLE,KY,40204,SCHOOL CAFETERIA OR FOOD SERVICE,2022/04/12 00:00:00,100,A,JEFFERSON CO. TRADITIONAL MIDDLE SCHOOL,,102
31389,1700146,REGULAR,JEFFERSON CO. TRADITIONAL MIDDLE SCHOOL,,1418 MORTON AVE,,LOUISVILLE,KY,40204,SCHOOL CAFETERIA OR FOOD SERVICE,2022/09/08 00:00:00,100,A,JEFFERSON CO. TRADITIONAL MIDDLE SCHOOL,,103
31390,1632049,FOLLOWUP,WESTERN MIDDLE SCHOOL,,2201 W MAIN ST,,LOUISVILLE,KY,40212,SCHOOL CAFETERIA OR FOOD SERVICE,2021/10/15 00:00:00,,,WESTERN MIDDLE SCHOOL,,104
31390,1657144,REGULAR,WESTERN MIDDLE SCHOOL,,2201 W MAIN ST,,LOUISVILLE,KY,40212,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/09 00:00:00,99,A,WESTERN MIDDLE SCHOOL,,105
31390,1661460,COMPLAINT,WESTERN MIDDLE SCHOOL,,2201 W MAIN ST,,LOUISVILLE,KY,40212,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/09 00:00:00,,,WESTERN MIDDLE SCHOOL,,106
31390,1661462,FOLLOWUP,WESTERN MIDDLE SCHOOL,,2201 W MAIN ST,,LOUISVILLE,KY,40212,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/17 00:00:00,,,WESTERN MIDDLE SCHOOL,,107
31390,1632050,OFFICE,WESTERN MIDDLE SCHOOL,,2201 W MAIN ST,,LOUISVILLE,KY,40212,SCHOOL CAFETERIA OR FOOD SERVICE,2021/10/19 00:00:00,,,WESTERN MIDDLE SCHOOL,,108
31390,1632057,FOLLOWUP,WESTERN MIDDLE SCHOOL,,2201 W MAIN ST,,LOUISVILLE,KY,40212,SCHOOL CAFETERIA OR FOOD SERVICE,2021/10/20 00:00:00,,,WESTERN MIDDLE SCHOOL,,109
31390,1703880,REGULAR,WESTERN MIDDLE SCHOOL,,2201 W MAIN ST,,LOUISVILLE,KY,40212,SCHOOL CAFETERIA OR FOOD SERVICE,2022/09/26 00:00:00,100,A,WESTERN MIDDLE SCHOOL,,110
31392,1637282,REGULAR,YOUNG ELEMENTARY #374,,3526 W MUHAMMAD ALI BLVD,,LOUISVILLE,KY,40212,SCHOOL CAFETERIA OR FOOD SERVICE,2021/11/19 00:00:00,100,A,YOUNG ELEMENTARY #374,,111
31392,1674478,REGULAR,YOUNG ELEMENTARY #374,,3526 W MUHAMMAD ALI BLVD,,LOUISVILLE,KY,40212,SCHOOL CAFETERIA OR FOOD SERVICE,2022/05/24 00:00:00,100,A,YOUNG ELEMENTARY #374,,112
31396,1633889,REGULAR,ST. XAVIER HIGH SCHOOL,,1609 POPLAR LEVEL RD,,LOUISVILLE,KY,40217,SCHOOL CAFETERIA OR FOOD SERVICE,2021/11/02 00:00:00,98,A,ST. XAVIER HIGH SCHOOL,,113
31396,1654741,REGULAR,ST. XAVIER HIGH SCHOOL,,1609 POPLAR LEVEL RD,,LOUISVILLE,KY,40217,SCHOOL CAFETERIA OR FOOD SERVICE,2022/02/24 00:00:00,98,A,ST. XAVIER HIGH SCHOOL,,114
31397,1657176,REGULAR,BALLARD HIGH SCHOOL,,6000 BROWNSBORO RD,,LOUISVILLE,KY,40222,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/09 00:00:00,100,A,BALLARD HIGH SCHOOL,,115
31397,1698268,REGULAR,BALLARD HIGH SCHOOL,,6000 BROWNSBORO RD,,LOUISVILLE,KY,40222,SCHOOL CAFETERIA OR FOOD SERVICE,2022/08/31 00:00:00,100,A,BALLARD HIGH SCHOOL,,116
31398,1652143,REGULAR,BARRETT MIDDLE SCHOOL,,2561 GRINSTEAD DR,,LOUISVILLE,KY,40206,SCHOOL CAFETERIA OR FOOD SERVICE,2022/02/15 00:00:00,100,A,BARRETT MIDDLE SCHOOL,,117
31398,1630625,REGULAR,BARRETT MIDDLE SCHOOL,,2561 GRINSTEAD DR,,LOUISVILLE,KY,40206,SCHOOL CAFETERIA OR FOOD SERVICE,2021/10/18 00:00:00,100,A,BARRETT MIDDLE SCHOOL,,118
31398,1706969,REGULAR,BARRETT MIDDLE SCHOOL,,2561 GRINSTEAD DR,,LOUISVILLE,KY,40206,SCHOOL CAFETERIA OR FOOD SERVICE,2022/10/06 00:00:00,100,A,BARRETT MIDDLE SCHOOL,,119
31400,1662513,REGULAR,BATES ELEMENTARY SCHOOL,,7601 BARDSTOWN RD,,LOUISVILLE,KY,40291,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/28 00:00:00,100,A,BATES ELEMENTARY SCHOOL,,120
31401,1656496,REGULAR,BETH HAVEN,,5515 JOHNSONTOWN RD,,LOUISVILLE,KY,40272,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/07 00:00:00,100,A,BETH HAVEN,,121
31401,1698307,REGULAR,BETH HAVEN,,5515 JOHNSONTOWN RD,,LOUISVILLE,KY,40272,SCHOOL CAFETERIA OR FOOD SERVICE,2022/08/31 00:00:00,100,A,BETH HAVEN,,122
31402,1661147,REGULAR,BLAKE ELEMENTARY SCHOOL,,3801 BONAVENTURE BLVD,,LOUISVILLE,KY,40219,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/25 00:00:00,100,A,BLAKE ELEMENTARY SCHOOL,,123
31402,1634046,REGULAR,BLAKE ELEMENTARY SCHOOL,,3801 BONAVENTURE BLVD,,LOUISVILLE,KY,40219,SCHOOL CAFETERIA OR FOOD SERVICE,2021/11/03 00:00:00,100,A,BLAKE ELEMENTARY SCHOOL,,124
31404,1659241,REGULAR,IROQUOIS HIGH SCHOOL,,4615 TAYLOR BLVD,,LOUISVILLE,KY,40215,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/17 00:00:00,99,A,IROQUOIS HIGH SCHOOL,,125
